contigName	contigLen	totalAvgDepth	SRR24442552_sub_sorted.bam	SRR24442552_sub_sorted.bam-var
k141_4701	526	2.125	2.125	1.059
k141_4702	307	0.961783	0.961783	0.0369917
k141_6762	3742	4.08352	4.08352	3.92389
k141_4703	2827	5.46395	5.46395	4.68674
k141_6763	2198	3.88916	3.88916	2.91731
k141_2644	3708	5.1751	5.1751	7.36065
k141_2645	482	4.48193	4.48193	0.782152
k141_528	6893	5.40753	5.40753	5.34672
k141_529	1444	5.2272	5.2272	3.38684
k141_2646	1697	5.86296	5.86296	7.2335
k141_2647	343	1.97409	1.97409	0.660783
k141_6764	2512	5.74894	5.74894	3.42487
k141_4704	2860	4.7631	4.7631	2.46286
k141_530	689	4.07978	4.07978	1.54195
k141_4705	307	3.07006	3.07006	1.50147
k141_531	465	3.62857	3.62857	2.39345
k141_4706	560	2.86341	2.86341	0.656116
k141_532	570	1.77619	1.77619	0.283918
k141_533	364	1.25701	1.25701	0.389036
k141_4707	864	2.92577	2.92577	1.42366
k141_534	402	5.23016	5.23016	0.847215
k141_4708	478	2.71037	2.71037	1.47855
k141_4709	726	6.36285	6.36285	1.91855
k141_6765	2901	3.14031	3.14031	1.8574
k141_535	892	5.23585	5.23585	2.32893
k141_6766	670	5.14038	5.14038	1.46966
k141_536	946	3.15578	3.15578	1.49017
k141_537	334	2.44022	2.44022	0.247773
k141_538	628	1.58368	1.58368	0.256084
k141_2648	5797	4.45883	4.45883	3.73655
k141_4710	2988	3.81642	3.81642	3.26875
k141_4711	310	2.6	2.6	0.354717
k141_539	1445	5.35367	5.35367	2.66617
k141_540	815	3.06015	3.06015	1.19517
k141_6767	3767	5.15123	5.15123	3.57361
k141_2649	2250	4.22095	4.22095	2.1465
k141_4712	2139	4.60885	4.60885	4.3972
k141_2650	704	2.787	2.787	0.728512
k141_541	1771	4.47502	4.47502	1.77175
k141_2651	371	2.38009	2.38009	0.354875
k141_542	344	2.50515	2.50515	0.365258
k141_4713	951	4.59301	4.59301	2.47666
k141_543	389	1.79498	1.79498	0.163673
k141_4714	330	1.68333	1.68333	0.217598
k141_4715	330	4.32222	4.32222	1.32576
k141_544	415	1.56226	1.56226	0.550086
k141_6768	2106	4.19632	4.19632	3.30671
k141_2652	1189	3.86622	3.86622	1.73643
k141_4716	387	2.71308	2.71308	0.205463
k141_6769	347	1.50254	1.50254	0.251269
k141_2653	380	3.15652	3.15652	2.87496
k141_545	645	4.06263	4.06263	2.73088
k141_546	309	3.25157	3.25157	0.708461
k141_2654	594	4.16892	4.16892	0.655375
k141_6770	1156	3.75547	3.75547	1.8287
k141_2655	898	4.04144	4.04144	3.36241
k141_547	1242	4.75366	4.75366	3.59196
k141_2656	419	1.99257	1.99257	0.895467
k141_6771	848	4.61748	4.61748	5.60239
k141_6772	550	4.8125	4.8125	4.89458
k141_548	1252	4.80218	4.80218	4.35865
k141_6773	1523	5.24035	5.24035	3.81542
k141_2657	2500	4.46809	4.46809	2.49856
k141_4717	4485	5.1474	5.1474	5.52615
k141_2658	534	1.6901	1.6901	0.235307
k141_2659	597	2.65996	2.65996	0.615052
k141_6774	2126	5.02227	5.02227	2.23037
k141_6775	540	1.89744	1.89744	0.107706
k141_2660	1451	3.0661	3.0661	1.74947
k141_4718	2454	4.5855	4.5855	2.59713
k141_6776	1072	4.91974	4.91974	5.30516
k141_2661	998	3.64151	3.64151	2.42388
k141_4719	1095	6.0455	6.0455	5.40789
k141_4720	391	2.0083	2.0083	0.508265
k141_6777	878	5.41621	5.41621	1.69586
k141_549	5671	5.21101	5.21101	5.97597
k141_6778	580	2.1093	2.1093	0.335345
k141_4721	776	3.55751	3.55751	3.29668
k141_6779	317	2.08982	2.08982	0.528028
k141_6780	762	3.3317	3.3317	5.08292
k141_4722	837	3.42795	3.42795	1.80785
k141_6781	342	1.54688	1.54688	0.2491
k141_4723	373	3.21973	3.21973	1.38844
k141_2662	2856	4.6881	4.6881	2.6058
k141_6782	964	4.09337	4.09337	1.73789
k141_2663	525	2.38933	2.38933	0.885448
k141_4724	1236	4.82781	4.82781	2.174
k141_2664	375	3.50667	3.50667	3.385
k141_6783	1306	3.37803	3.37803	1.18598
k141_4725	1003	4.82298	4.82298	3.18577
k141_6784	319	2.94675	2.94675	0.276908
k141_2665	1047	4.10702	4.10702	2.00416
k141_6785	424	2.16058	2.16058	0.860565
k141_2666	323	3.60694	3.60694	1.12367
k141_2667	443	1.54949	1.54949	0.248399
k141_2668	1625	5.22237	5.22237	5.62625
k141_2669	571	5.48456	5.48456	7.3551
k141_550	6055	4.94801	4.94801	5.04831
k141_2670	742	3.82432	3.82432	3.52916
k141_2671	423	1.65934	1.65934	0.225437
k141_2672	607	4.8337	4.8337	1.61263
k141_6786	3972	4.04003	4.04003	3.13927
k141_551	1580	3.96783	3.96783	2.83312
k141_6787	341	1.93194	1.93194	0.421658
k141_552	425	4.17455	4.17455	1.64825
k141_4726	5358	4.33295	4.33295	2.85672
k141_2673	1380	3.13821	3.13821	0.989826
k141_553	656	3.34585	3.34585	1.11381
k141_4727	393	3.61317	3.61317	0.428255
k141_554	878	3.66071	3.66071	3.55597
k141_6788	1925	4.59831	4.59831	2.47047
k141_6789	942	4.55303	4.55303	1.62045
k141_4728	1999	4.83451	4.83451	2.40332
k141_555	1632	4.61673	4.61673	3.36954
k141_2674	2853	5.57714	5.57714	4.34104
k141_556	386	2.71186	2.71186	0.835771
k141_2675	305	1.94839	1.94839	0.0492669
k141_4729	953	3.4807	3.4807	1.24246
k141_557	340	1.38421	1.38421	0.26959
k141_2676	420	2.13333	2.13333	0.249813
k141_4730	336	2.27957	2.27957	0.234932
k141_558	536	4.62694	4.62694	1.08125
k141_4731	317	2.1497	2.1497	0.489502
k141_4732	349	2.26633	2.26633	0.469114
k141_6790	1823	4.37717	4.37717	4.046
k141_559	1232	2.92329	2.92329	1.61759
k141_4734	520	1.95405	1.95405	0.672678
k141_6791	1022	4.1789	4.1789	2.36749
k141_4735	649	3.77154	3.77154	2.62241
k141_560	720	2.77719	2.77719	1.27363
k141_6792	337	2.12299	2.12299	0.108447
k141_4736	551	4.15711	4.15711	0.487755
k141_561	610	2.54348	2.54348	0.418583
k141_2677	3030	4.65417	4.65417	2.58685
k141_4737	1438	3.78727	3.78727	2.54058
k141_4738	402	4	4	0.669323
k141_562	1926	5.82489	5.82489	8.75977
k141_563	973	2.52612	2.52612	1.67785
k141_4739	1274	4.57117	4.57117	3.45794
k141_4740	658	3.46654	3.46654	1.66159
k141_564	798	2.58488	2.58488	0.75631
k141_4741	630	4.57083	4.57083	3.77786
k141_2678	3204	4.81958	4.81958	4.16764
k141_565	716	4.99647	4.99647	2.1876
k141_2679	362	1.91509	1.91509	0.267639
k141_4742	483	4.37237	4.37237	2.79467
k141_566	439	3.21799	3.21799	1.26829
k141_2680	366	1.375	1.375	0.235465
k141_6793	4917	4.24187	4.24187	3.37731
k141_567	321	3.00585	3.00585	0.382319
k141_4743	429	2.36201	2.36201	0.404451
k141_568	422	2.44853	2.44853	0.838668
k141_2681	809	4.72686	4.72686	1.8341
k141_569	858	3.45904	3.45904	1.0945
k141_4744	1124	3.29569	3.29569	2.27425
k141_2682	1185	2.09275	2.09275	0.736071
k141_2683	308	2.37342	2.37342	0.439289
k141_570	866	4.38966	4.38966	2.40039
k141_4745	600	5.72222	5.72222	1.17211
k141_2684	1058	6.29295	6.29295	6.25811
k141_571	1156	3.69781	3.69781	1.78321
k141_6794	2974	5.16714	5.16714	5.73189
k141_572	454	3.58553	3.58553	0.342497
k141_6795	310	3.86875	3.86875	1.18392
k141_6796	398	7.95161	7.95161	14.5968
k141_573	663	2.42105	2.42105	1.29893
k141_2685	1485	3.42397	3.42397	1.6507
k141_574	321	2.16959	2.16959	0.188717
k141_6797	989	3.677	3.677	2.68434
k141_4746	2719	5.20163	5.20163	2.756
k141_4747	513	2.4876	2.4876	0.858272
k141_6798	1224	2.68156	2.68156	1.10633
k141_4748	320	2.33529	2.33529	0.756735
k141_6799	355	2.12195	2.12195	0.107604
k141_4749	688	2.89591	2.89591	0.68188
k141_2686	3620	4.55072	4.55072	4.05957
k141_6800	1910	5.21534	5.21534	4.76942
k141_4750	1400	4.504	4.504	3.31502
k141_4751	360	5.18095	5.18095	2.76136
k141_4752	398	2.90726	2.90726	0.635088
k141_6801	1143	2.90232	2.90232	1.45516
k141_4753	577	4.07026	4.07026	1.27675
k141_4754	400	1.816	1.816	0.287293
k141_575	4314	4.12104	4.12104	2.61565
k141_4755	648	5.7249	5.7249	7.25413
k141_6802	1071	3.14767	3.14767	1.94774
k141_576	613	3.98488	3.98488	0.785487
k141_2687	2628	4.63358	4.63358	3.52252
k141_2688	483	4.7988	4.7988	1.45036
k141_4756	1106	6.07741	6.07741	5.19399
k141_4757	400	1.972	1.972	0.453028
k141_2689	612	2.10173	2.10173	0.560126
k141_577	1245	3.12785	3.12785	1.65275
k141_4758	863	3.87237	3.87237	2.148
k141_6803	2112	4.72426	4.72426	3.53792
k141_4759	935	4.54395	4.54395	3.25606
k141_4760	574	3.30425	3.30425	1.1578
k141_578	2339	4.14344	4.14344	9.74254
k141_579	436	1.98601	1.98601	0.252436
k141_2690	3352	4.91911	4.91911	3.94317
k141_580	459	2.2233	2.2233	0.368807
k141_6804	3254	4.68073	4.68073	2.77424
k141_6805	420	4.15556	4.15556	1.62627
k141_4761	3102	4.57148	4.57148	2.5764
k141_2691	2362	4.55154	4.55154	2.58578
k141_2692	464	4.49682	4.49682	0.461651
k141_4762	1458	5.44343	5.44343	5.5354
k141_6806	2097	5.06934	5.06934	3.37087
k141_581	2879	4.84683	4.84683	6.47498
k141_6807	200	2	2	0
k141_6808	404	1.7874	1.7874	0.389405
k141_2693	1266	5.36649	5.36649	4.79741
k141_582	630	2.75625	2.75625	0.886178
k141_2694	374	1.75893	1.75893	0.300369
k141_6809	712	3.71886	3.71886	0.947557
k141_6810	559	2.41076	2.41076	0.590666
k141_2695	854	2.54119	2.54119	1.11922
k141_6811	433	1.69611	1.69611	0.467608
k141_4763	2598	4.44159	4.44159	2.71014
k141_2696	923	3.9586	3.9586	1.25736
k141_583	1862	4.62383	4.62383	3.41188
k141_4764	416	2.60902	2.60902	0.533353
k141_584	378	3.08333	3.08333	0.296989
k141_6812	1238	4.03401	4.03401	2.2868
k141_6813	874	4.79006	4.79006	3.32792
k141_2697	1553	4.80969	4.80969	4.0044
k141_585	1345	5.23766	5.23766	4.03893
k141_2698	442	4.63699	4.63699	1.6066
k141_6814	611	3.56399	3.56399	4.01601
k141_2699	308	2.59494	2.59494	0.242522
k141_586	432	1.77305	1.77305	0.439413
k141_6815	443	2.78498	2.78498	0.237857
k141_6816	338	2.04255	2.04255	0.233474
k141_587	561	1.83455	1.83455	0.343291
k141_6817	308	2.08861	2.08861	0.234137
k141_588	1481	4.61082	4.61082	2.64241
k141_4765	3721	4.63652	4.63652	3.05327
k141_6818	1455	3.46207	3.46207	2.64756
k141_4766	343	1.67876	1.67876	0.219181
k141_6819	679	2.29868	2.29868	2.55076
k141_4767	668	3.89961	3.89961	2.62047
k141_6820	345	1.95385	1.95385	0.61126
k141_6821	1062	5.08443	5.08443	2.66576
k141_2700	3908	4.93401	4.93401	4.25915
k141_589	1628	4.47497	4.47497	3.33689
k141_2701	306	1.30128	1.30128	0.211869
k141_6822	888	4.09892	4.09892	2.16795
k141_2702	761	2.09984	2.09984	0.91952
k141_2703	506	2.1236	2.1236	0.739609
k141_4768	2833	3.87439	3.87439	2.59534
k141_2704	673	4.40727	4.40727	2.94684
k141_590	2965	3.80533	3.80533	2.42191
k141_4769	1834	3.51128	3.51128	2.38668
k141_4770	930	3.84615	3.84615	3.87619
k141_591	1319	3.16595	3.16595	1.50498
k141_4771	522	3.01344	3.01344	2.09417
k141_6823	4040	4.61465	4.61465	3.59713
k141_6824	405	3.11765	3.11765	0.82075
k141_592	1090	2.89043	2.89043	0.781377
k141_4772	1196	4.71224	4.71224	2.98221
k141_593	2572	3.97729	3.97729	2.56328
k141_6825	4505	4.76762	4.76762	2.56879
k141_594	3744	4.33612	4.33612	3.49563
k141_2705	9691	4.8801	4.8801	4.71454
k141_2706	312	3.64198	3.64198	0.367916
k141_2707	392	1.37603	1.37603	0.235605
k141_4773	6979	4.65603	4.65603	3.43079
k141_4774	413	2	2	1.39695
k141_6826	3601	4.54593	4.54593	2.68274
k141_4775	442	2.73973	2.73973	0.440616
k141_2708	1579	5.44017	5.44017	3.06311
k141_2709	312	2.27778	2.27778	0.201863
k141_595	3023	4.11521	4.11521	3.67857
k141_596	389	2.67782	2.67782	1.71509
k141_6827	1516	4.72694	4.72694	8.30857
k141_597	866	3.80447	3.80447	2.50436
k141_598	353	2.69458	2.69458	0.22309
k141_4776	2116	4.64598	4.64598	2.85273
k141_6828	871	3.79612	3.79612	0.840316
k141_4777	308	1.28481	1.28481	0.204991
k141_599	643	2.99391	2.99391	1.27842
k141_4778	369	3.17808	3.17808	0.624104
k141_6829	599	2.7461	2.7461	1.49789
k141_600	437	1.80488	1.80488	0.262494
k141_601	829	3.40353	3.40353	1.65108
k141_2710	3121	4.51733	4.51733	4.29838
k141_602	409	1.10425	1.10425	0.256532
k141_6830	1028	4.96811	4.96811	3.39465
k141_4779	1142	4.60988	4.60988	2.19176
k141_603	482	1.78012	1.78012	0.178093
k141_4780	512	4.59116	4.59116	1.75482
k141_4781	307	7.06369	7.06369	1.73951
k141_4782	336	1.59677	1.59677	0.241935
k141_6831	1169	3.63592	3.63592	1.82115
k141_4783	345	2.17436	2.17436	0.1447
k141_6832	397	3.74899	3.74899	0.3595
k141_4784	532	2.64921	2.64921	1.08397
k141_6833	428	1.63309	1.63309	0.233125
k141_604	1893	5.43546	5.43546	3.6168
k141_4785	1022	4.15138	4.15138	2.20668
k141_605	1216	3.98874	3.98874	2.1933
k141_4786	444	3.7415	3.7415	1.61213
k141_4787	308	2.56962	2.56962	0.348625
k141_606	478	2.7378	2.7378	0.756732
k141_4788	377	2.6652	2.6652	0.471482
k141_607	392	2.24793	2.24793	0.602177
k141_4789	311	1.82609	1.82609	0.144565
k141_608	402	2.36111	2.36111	0.741588
k141_4790	388	5.64286	5.64286	3.01537
k141_609	506	2.25843	2.25843	0.586549
k141_610	415	2.77358	2.77358	0.501573
k141_6834	2612	5.10642	5.10642	5.51322
k141_6835	370	2.41364	2.41364	0.243649
k141_611	523	2.17694	2.17694	0.468608
k141_612	406	3.14062	3.14062	0.678186
k141_4791	1134	4.84553	4.84553	3.05649
k141_6836	570	1.4381	1.4381	0.246755
k141_4792	411	1.63218	1.63218	0.233422
k141_6837	478	1.71951	1.71951	0.410384
k141_4793	517	1.90463	1.90463	0.54006
k141_4794	358	1.87981	1.87981	0.415436
k141_2711	7430	4.94272	4.94272	5.21593
k141_2712	641	3.4053	3.4053	1.92724
k141_613	2537	4.61709	4.61709	3.63789
k141_4795	1806	4.83454	4.83454	2.48015
k141_614	1600	3.79172	3.79172	2.24782
k141_4796	795	8.15349	8.15349	3.66739
k141_2713	2422	5.22359	5.22359	4.51444
k141_6838	3531	4.70985	4.70985	3.41073
k141_2714	301	3.25166	3.25166	0.402914
k141_2715	374	1.6875	1.6875	0.359305
k141_4797	1566	3.68856	3.68856	3.25346
k141_4798	473	4.0031	4.0031	2.2826
k141_2716	2235	4.01966	4.01966	3.34749
k141_615	3407	5.69113	5.69113	4.66441
k141_4799	1935	3.69244	3.69244	1.30278
k141_2717	1399	5.52842	5.52842	4.4417
k141_616	1400	5.2128	5.2128	2.69126
k141_4800	355	1.47805	1.47805	0.250742
k141_2718	428	1.73381	1.73381	0.448744
k141_617	469	4.73354	4.73354	2.25268
k141_4801	696	3.42674	3.42674	0.55334
k141_2719	770	2.06774	2.06774	0.583449
k141_618	622	2.98941	2.98941	1.54342
k141_619	327	1.13559	1.13559	0.117874
k141_6839	4532	4.94089	4.94089	4.11822
k141_620	419	3.09665	3.09665	0.617487
k141_6840	587	5.28146	5.28146	3.21646
k141_621	633	1.30021	1.30021	0.210519
k141_622	461	3.2283	3.2283	0.74449
k141_2720	1612	4.58345	4.58345	1.86537
k141_623	547	3.54408	3.54408	1.15777
k141_624	322	2.17442	2.17442	0.694546
k141_2721	829	3.92489	3.92489	0.845378
k141_625	646	5.28024	5.28024	4.07281
k141_4802	3114	4.49426	4.49426	3.18223
k141_626	1418	4.95505	4.95505	5.67992
k141_2722	1760	5.63292	5.63292	4.7384
k141_627	646	4.75605	4.75605	1.93026
k141_2723	752	4.19269	4.19269	1.41704
k141_6841	3224	4.70494	4.70494	3.45833
k141_628	617	5.02784	5.02784	5.62367
k141_2724	661	3.56556	3.56556	0.944223
k141_4803	1522	4.63703	4.63703	2.20221
k141_4804	542	4.79082	4.79082	3.38323
k141_6842	1038	3.89414	3.89414	2.10828
k141_6843	307	4.43312	4.43312	0.593254
k141_2725	1353	3.94098	3.94098	1.92747
k141_6844	341	3.02618	3.02618	0.499312
k141_6845	439	1.30796	1.30796	0.290249
k141_6846	1177	4.30282	4.30282	2.20158
k141_629	3708	3.86453	3.86453	1.70558
k141_6847	1207	4.74267	4.74267	3.37308
k141_2726	3736	4.57278	4.57278	2.76642
k141_4805	3877	4.99946	4.99946	3.73698
k141_4806	581	2.17633	2.17633	0.51302
k141_6848	1758	5.88246	5.88246	3.87352
k141_4807	1053	5.51384	5.51384	2.30773
k141_630	3792	5.01538	5.01538	4.88465
k141_4808	374	1.35268	1.35268	0.22932
k141_2727	2762	5.56432	5.56432	3.76034
k141_6849	2117	5.21352	5.21352	3.06933
k141_4809	569	3.11695	3.11695	1.1705
k141_631	459	1.94822	1.94822	0.250556
k141_632	423	2.69963	2.69963	1.31387
k141_6850	1768	4.4178	4.4178	3.2341
k141_4810	1661	5.56453	5.56453	10.3705
k141_2728	1937	5.56967	5.56967	3.95863
k141_6851	406	1.77344	1.77344	0.317096
k141_2729	303	2.84314	2.84314	0.23839
k141_2730	503	1.93484	1.93484	0.873581
k141_4811	902	3.77527	3.77527	3.22106
k141_4812	665	4.02718	4.02718	1.16658
k141_2731	1772	4.27374	4.27374	3.04528
k141_2732	351	1.48756	1.48756	0.251094
k141_2733	384	4.10256	4.10256	0.564542
k141_2734	641	3.6558	3.6558	1.78537
k141_4813	2388	5.58043	5.58043	3.72151
k141_2735	450	2.81667	2.81667	0.210424
k141_2736	356	3.78155	3.78155	0.669122
k141_4814	436	0.783217	0.783217	0.703718
k141_633	4881	4.50074	4.50074	2.53925
k141_4815	338	1.92021	1.92021	0.865257
k141_6852	4410	4.98498	4.98498	5.13377
k141_6853	452	2.29139	2.29139	0.964643
k141_2737	1597	3.62267	3.62267	1.87135
k141_4816	1569	4.43904	4.43904	3.44532
k141_4817	721	1.18914	1.18914	0.416797
k141_2738	1540	5.58993	5.58993	5.25862
k141_6854	2317	4.976	4.976	3.71041
k141_2739	430	4.34643	4.34643	1.21647
k141_634	3467	5.94031	5.94031	6.66355
k141_635	615	2.72903	2.72903	0.297109
k141_2740	2010	5.35753	5.35753	5.25831
k141_2741	356	1.88835	1.88835	0.324059
k141_4818	3275	4.99584	4.99584	4.72814
k141_6855	2505	5.28025	5.28025	2.97924
k141_6856	327	5.00565	5.00565	0.732921
k141_6857	363	1.94836	1.94836	0.558642
k141_2742	1018	2.79839	2.79839	0.694028
k141_6858	408	1.98062	1.98062	0.43153
k141_4819	1094	4.82203	4.82203	2.12312
k141_2743	448	1.48993	1.48993	0.250741
k141_6859	784	3.33596	3.33596	1.40512
k141_636	3646	5.02775	5.02775	5.54916
k141_6860	570	1.67381	1.67381	0.306233
k141_4820	2044	4.60929	4.60929	4.49389
k141_4821	399	0	0	0
k141_4822	471	3.71028	3.71028	1.05018
k141_637	2004	5.02265	5.02265	3.95093
k141_2744	3259	3.78192	3.78192	2.038
k141_638	885	4.74422	4.74422	1.90178
k141_6861	2812	3.68708	3.68708	1.92799
k141_2745	529	2.98417	2.98417	1.30134
k141_4823	1443	3.43387	3.43387	2.09721
k141_6862	478	1.77439	1.77439	0.24864
k141_4824	348	3.17677	3.17677	0.400066
k141_2746	330	0.422222	0.422222	0.245314
k141_4825	376	5.30088	5.30088	0.753512
k141_2747	522	2.30108	2.30108	0.922588
k141_4826	1209	3.29556	3.29556	1.84734
k141_6863	1804	4.62092	4.62092	3.94513
k141_4827	634	2.15702	2.15702	0.737196
k141_4828	905	2.93113	2.93113	0.828141
k141_639	3405	4.96252	4.96252	3.1049
k141_4829	376	1.33186	1.33186	0.222714
k141_4830	385	4.11489	4.11489	1.05085
k141_6864	2095	4.47147	4.47147	3.74619
k141_2748	2870	4.95331	4.95331	4.11219
k141_4831	856	4.43909	4.43909	1.16012
k141_640	1438	5.41615	5.41615	4.15301
k141_2749	1913	3.83607	3.83607	4.31422
k141_2750	817	3.81259	3.81259	3.53089
k141_641	2608	3.786	3.786	2.33678
k141_2751	566	2.94471	2.94471	0.953563
k141_4832	3141	4.29689	4.29689	2.40481
k141_6865	3439	4.31438	4.31438	3.16693
k141_2752	487	3.7359	3.7359	2.11755
k141_642	679	2.40076	2.40076	0.933788
k141_6866	559	1.44254	1.44254	0.247304
k141_2753	374	2.81696	2.81696	0.212984
k141_6867	1353	4.32419	4.32419	2.92308
k141_4833	2694	5.17767	5.17767	5.13867
k141_6868	1106	5.88389	5.88389	3.75089
k141_4834	527	1.90451	1.90451	0.331282
k141_6869	961	3.76695	3.76695	2.44809
k141_643	3361	5.14263	5.14263	4.84197
k141_4835	1159	4.18434	4.18434	2.95008
k141_644	508	5.06425	5.06425	0.939842
k141_4836	479	2.48632	2.48632	0.366428
k141_6870	1184	2.96615	2.96615	2.78394
k141_4837	381	1.30736	1.30736	0.544249
k141_645	614	4.70474	4.70474	1.61674
k141_6871	342	2.20833	2.20833	0.249564
k141_4838	333	4.07104	4.07104	2.85756
k141_646	447	2.65657	2.65657	0.800572
k141_647	760	6.35246	6.35246	3.56523
k141_648	535	4.2	4.2	1.1448
k141_4839	1384	5.03079	5.03079	3.11827
k141_4840	656	3.85178	3.85178	1.30274
k141_2754	6069	5.05288	5.05288	4.025
k141_4841	302	2.11184	2.11184	0.881449
k141_2755	354	1.90196	1.90196	0.630735
k141_2756	638	3.25615	3.25615	2.05951
k141_2757	1003	4.02931	4.02931	3.11301
k141_649	2626	3.78069	3.78069	1.49652
k141_650	393	2.8642	2.8642	0.250077
k141_6872	4769	5.48322	5.48322	3.86124
k141_2758	1068	4.07625	4.07625	2.67466
k141_2760	467	1.66562	1.66562	0.659986
k141_2761	1066	3.46725	3.46725	2.31695
k141_6873	1753	4.97255	4.97255	5.40127
k141_6874	346	2.22449	2.22449	0.359602
k141_2762	537	2.64341	2.64341	0.582357
k141_2763	537	3.70801	3.70801	1.98965
k141_2764	387	2.13924	2.13924	0.60341
k141_6875	1357	4.62138	4.62138	2.63679
k141_6876	508	1.68715	1.68715	0.439667
k141_6877	331	1.62983	1.62983	0.234438
k141_651	4362	4.2113	4.2113	3.10178
k141_6878	710	5.56786	5.56786	2.25657
k141_652	657	2.59566	2.59566	0.830253
k141_6879	465	1.40635	1.40635	0.241998
k141_6880	346	6.40816	6.40816	0.447933
k141_6881	450	1.87667	1.87667	0.155307
k141_6882	896	4.3244	4.3244	1.82751
k141_4842	8709	5.17479	5.17479	3.90243
k141_653	1748	3.50939	3.50939	2.13362
k141_6883	710	4.12857	4.12857	4.39846
k141_2765	5064	4.69312	4.69312	3.39284
k141_4843	1687	5.35914	5.35914	6.3683
k141_2766	361	3.03791	3.03791	0.579509
k141_4844	602	4.18363	4.18363	2.42962
k141_654	2572	3.90545	3.90545	3.80073
k141_4845	1222	3.57743	3.57743	1.318
k141_655	1490	4.93209	4.93209	2.75641
k141_4846	562	1.67233	1.67233	0.469014
k141_4847	312	1.82716	1.82716	0.143854
k141_6884	4999	5.1291	5.1291	4.87322
k141_656	1624	4.72863	4.72863	6.42735
k141_4848	1428	4.41471	4.41471	2.6501
k141_6885	1338	4.42424	4.42424	1.55196
k141_2767	4814	4.26179	4.26179	3.76174
k141_4849	1073	3.17876	3.17876	1.46367
k141_6886	512	2.76796	2.76796	1.82412
k141_4850	320	5.21176	5.21176	2.80696
k141_4851	394	1.86066	1.86066	0.202726
k141_2768	1135	1.83655	1.83655	0.73647
k141_6887	805	4.09618	4.09618	1.7201
k141_2769	373	1.50224	1.50224	0.251121
k141_657	2672	4.28668	4.28668	3.5715
k141_4852	1193	3.65484	3.65484	0.830852
k141_6888	712	3.73132	3.73132	1.11307
k141_4853	325	11.2114	11.2114	5.22515
k141_6889	319	2.22485	2.22485	0.389617
k141_6890	591	3.72562	3.72562	2.67682
k141_6891	353	1.89163	1.89163	0.394137
k141_658	1806	4.98068	4.98068	2.7803
k141_6892	393	1.86831	1.86831	0.213992
k141_659	377	1.72247	1.72247	0.245644
k141_660	303	4.30065	4.30065	0.672171
k141_4854	1752	4.75905	4.75905	4.24674
k141_6893	544	2.86294	2.86294	0.708903
k141_4855	328	1.27528	1.27528	0.211927
k141_6894	323	2.95376	2.95376	1.06762
k141_661	781	3.96197	3.96197	1.87158
k141_6895	301	0	0	0
k141_662	324	2.2931	2.2931	0.532091
k141_4856	714	4.50709	4.50709	8.39604
k141_2770	3657	4.39036	4.39036	2.157
k141_663	639	3.89366	3.89366	0.820636
k141_6896	1354	4.89784	4.89784	4.88815
k141_2771	1522	3.27988	3.27988	2.20461
k141_6897	1060	4.80769	4.80769	2.33371
k141_2772	627	7.09644	7.09644	3.52848
k141_6898	505	13.5493	13.5493	34.4686
k141_4857	2759	4.13913	4.13913	2.2349
k141_4858	385	7.25532	7.25532	5.55847
k141_4859	619	4.10874	4.10874	2.84071
k141_6899	2266	4.74102	4.74102	3.56791
k141_2773	2617	4.73125	4.73125	3.90057
k141_4860	1578	4.64146	4.64146	3.22524
k141_6900	465	4.79683	4.79683	0.888526
k141_2774	1380	5.09756	5.09756	1.90097
k141_664	5760	3.70856	3.70856	2.39373
k141_665	432	8.33333	8.33333	1.10558
k141_4861	1938	4.56208	4.56208	2.8708
k141_4862	457	1.72964	1.72964	0.413596
k141_2775	2337	3.96296	3.96296	2.48766
k141_666	2486	5.31336	5.31336	3.97119
k141_667	319	1.6213	1.6213	0.236687
k141_6901	4478	5.55892	5.55892	3.17056
k141_668	666	2.44574	2.44574	1.25724
k141_2776	1686	3.7474	3.7474	1.6469
k141_2777	304	1.4026	1.4026	0.242085
k141_669	545	3.24051	3.24051	1.19836
k141_670	457	6.38436	6.38436	2.07401
k141_2778	1202	4.00951	4.00951	2.11218
